수목명,흉고지름,Condition,Value,CO2 Avoided (pounds),CO2 Avoided ($),CO2 Sequestered (pounds),CO2 Sequestered ($),Electricity Saved (kWh),Electricity Saved ($),Fuel Saved (MMBtu),Fuel Saved ($),Tree Biomass (short ton),Rainfall Interception (gallons),Avoided Runoff (gallons),Avoided Runoff ($),O3 Removed (pounds),NO2 Avoided (pounds),NO2 Removed (pounds),SO2 Avoided (pounds),SO2 Removed (pounds),VOC Avoided (pounds),PM2.5 Avoided (pounds),PM2.5 Removed (pounds)
벚나무,23.0,Fair,PRYE,"21,682.7",$504.27,3.6,$0.08,"4,420.1",$542.76,61.7,"$1,001.71",2.0,"38,597.9","13,264.0",$118.53,25.4,8.0,4.9,162.0,2.6,0.7,1.0,1.3
벚나무,31.0,Fair,PRYE,"21,682.7",$504.27,5.5,$0.13,"4,420.1",$542.76,61.7,"$1,001.71",4.1,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,7.0,Poor,PRYE,"9,992.1",$232.39,579.3,$13.47,"2,000.8",$245.69,29.0,$471.12,0.2,"11,043.6","3,795.1",$33.91,5.7,3.7,1.1,74.7,0.6,0.3,0.5,0.2
벚나무,18.0,Poor,PRYE,"21,181.0",$492.61,1.9,$0.04,"4,229.8",$519.39,61.7,"$1,001.71",1.1,"24,077.3","8,274.0",$73.94,14.1,7.8,2.7,158.3,1.4,0.6,1.0,0.7
벚나무,20.0,Poor,PRYE,"21,181.0",$492.61,2.2,$0.05,"4,229.8",$519.39,61.7,"$1,001.71",1.4,"26,382.7","9,066.3",$81.02,15.6,7.8,3.0,158.3,1.6,0.6,1.0,0.7
벚나무,22.0,Poor,PRYE,"21,181.0",$492.61,2.5,$0.06,"4,229.8",$519.39,61.7,"$1,001.71",1.8,"28,345.6","9,740.8",$87.04,16.8,7.8,3.2,158.3,1.7,0.6,1.0,0.8
벚나무,16.0,Poor,PRYE,"21,181.0",$492.61,1.6,$0.04,"4,229.8",$519.39,61.7,"$1,001.71",0.8,"21,487.1","7,383.9",$65.98,12.5,7.8,2.4,158.3,1.3,0.6,1.0,0.6
벚나무,28.0,Poor,PRYE,"21,181.0",$492.61,3.6,$0.08,"4,229.8",$519.39,61.7,"$1,001.71",3.2,"31,760.1","10,914.2",$97.53,18.6,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,30.0,Poor,PRYE,"21,181.0",$492.61,4.0,$0.09,"4,229.8",$519.39,61.7,"$1,001.71",3.8,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,14.0,Poor,PRYE,"21,181.0",$492.61,1.3,$0.03,"4,229.8",$519.39,61.7,"$1,001.71",0.6,"18,680.4","6,419.4",$57.36,10.6,7.8,2.0,158.3,1.1,0.6,1.0,0.5
벚나무,32.0,Poor,PRYE,"21,181.0",$492.61,4.3,$0.10,"4,229.8",$519.39,61.7,"$1,001.71",4.4,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,27.0,Poor,PRYE,"21,181.0",$492.61,3.4,$0.08,"4,229.8",$519.39,61.7,"$1,001.71",2.9,"31,470.7","10,814.7",$96.64,18.4,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,33.0,Poor,PRYE,"21,181.0",$492.61,4.5,$0.11,"4,229.8",$519.39,61.7,"$1,001.71",4.8,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,26.0,Poor,PRYE,"21,181.0",$492.61,3.2,$0.07,"4,229.8",$519.39,61.7,"$1,001.71",2.7,"31,065.7","10,675.5",$95.40,18.2,7.8,3.5,158.3,1.9,0.6,1.0,0.8
벚나무,24.0,Poor,PRYE,"21,181.0",$492.61,2.9,$0.07,"4,229.8",$519.39,61.7,"$1,001.71",2.2,"29,918.8","10,281.4",$91.87,17.6,7.8,3.3,158.3,1.8,0.6,1.0,0.8
벚나무,29.0,Poor,PRYE,"21,181.0",$492.61,3.8,$0.09,"4,229.8",$519.39,61.7,"$1,001.71",3.5,"31,932.4","10,973.4",$98.06,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,17.0,Poor,PRYE,"21,181.0",$492.61,1.7,$0.04,"4,229.8",$519.39,61.7,"$1,001.71",1.0,"22,813.8","7,839.8",$70.06,13.3,7.8,2.5,158.3,1.4,0.6,1.0,0.6
벚나무,15.0,Poor,PRYE,"21,181.0",$492.61,1.5,$0.03,"4,229.8",$519.39,61.7,"$1,001.71",0.7,"20,106.1","6,909.4",$61.74,11.6,7.8,2.2,158.3,1.2,0.6,1.0,0.5
벚나무,25.0,Poor,PRYE,"21,181.0",$492.61,3.0,$0.07,"4,229.8",$519.39,61.7,"$1,001.71",2.4,"30,547.4","10,497.4",$93.81,18.0,7.8,3.4,158.3,1.8,0.6,1.0,0.8
벚나무,36.0,Poor,PRYE,"21,181.0",$492.61,5.1,$0.12,"4,229.8",$519.39,61.7,"$1,001.71",5.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,31.0,Poor,PRYE,"21,181.0",$492.61,4.1,$0.10,"4,229.8",$519.39,61.7,"$1,001.71",4.1,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,34.0,Poor,PRYE,"21,181.0",$492.61,4.7,$0.11,"4,229.8",$519.39,61.7,"$1,001.71",5.1,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,42.0,Poor,PRYE,"21,181.0",$492.61,6.4,$0.15,"4,229.8",$519.39,61.7,"$1,001.71",8.6,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,40.0,Poor,PRYE,"21,181.0",$492.61,6.0,$0.14,"4,229.8",$519.39,61.7,"$1,001.71",7.6,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,60.0,Poor,PRYE,"21,181.0",$492.61,10.7,$0.25,"4,229.8",$519.39,61.7,"$1,001.71",20.5,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,38.0,Poor,PRYE,"21,181.0",$492.61,5.6,$0.13,"4,229.8",$519.39,61.7,"$1,001.71",6.7,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,39.0,Poor,PRYE,"21,181.0",$492.61,5.8,$0.13,"4,229.8",$519.39,61.7,"$1,001.71",7.2,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,23.0,Poor,PRYE,"21,181.0",$492.61,2.7,$0.06,"4,229.8",$519.39,61.7,"$1,001.71",2.0,"29,183.4","10,028.7",$89.62,17.2,7.8,3.3,158.3,1.8,0.6,1.0,0.8
벚나무,41.0,Poor,PRYE,"21,181.0",$492.61,6.2,$0.14,"4,229.8",$519.39,61.7,"$1,001.71",8.1,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,50.0,Poor,PRYE,"21,181.0",$492.61,8.2,$0.19,"4,229.8",$519.39,61.7,"$1,001.71",13.2,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,58.0,Poor,PRYE,"21,181.0",$492.61,10.2,$0.24,"4,229.8",$519.39,61.7,"$1,001.71",18.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,37.0,Poor,PRYE,"21,181.0",$492.61,5.3,$0.12,"4,229.8",$519.39,61.7,"$1,001.71",6.3,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,19.0,Poor,PRYE,"21,181.0",$492.61,2.1,$0.05,"4,229.8",$519.39,61.7,"$1,001.71",1.2,"25,269.5","8,683.7",$77.60,14.9,7.8,2.8,158.3,1.5,0.6,1.0,0.7
벚나무,5.0,Fair,PRYE,"9,739.1",$226.50,865.4,$20.13,"1,991.3",$244.51,27.6,$448.38,0.2,"14,002.0","4,811.7",$43.00,8.5,3.6,1.6,72.8,0.9,0.3,0.5,0.4
벚나무,27.0,Fair,PRYE,"21,682.7",$504.27,4.5,$0.10,"4,420.1",$542.76,61.7,"$1,001.71",2.9,"41,622.7","14,303.4",$127.82,26.9,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,32.0,Fair,PRYE,"21,682.7",$504.27,5.7,$0.13,"4,420.1",$542.76,61.7,"$1,001.71",4.4,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,43.0,Excellent,PRYE,"22,134.2",$514.77,10.7,$0.25,"4,591.4",$563.79,61.7,"$1,001.71",9.1,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,56.0,Excellent,PRYE,"22,134.2",$514.77,15.6,$0.36,"4,591.4",$563.79,61.7,"$1,001.71",17.4,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,52.0,Excellent,PRYE,"22,134.2",$514.77,14.1,$0.33,"4,591.4",$563.79,61.7,"$1,001.71",14.5,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,51.0,Excellent,PRYE,"22,134.2",$514.77,13.7,$0.32,"4,591.4",$563.79,61.7,"$1,001.71",13.8,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,20.0,Excellent,PRYE,"22,134.2",$514.77,3.6,$0.08,"4,591.4",$563.79,61.7,"$1,001.71",1.4,"42,554.3","14,623.6",$130.68,30.1,8.2,5.9,165.4,3.0,0.7,1.1,1.7
벚나무,47.0,Excellent,PRYE,"22,134.2",$514.77,12.2,$0.28,"4,591.4",$563.79,61.7,"$1,001.71",11.3,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,55.0,Excellent,PRYE,"22,134.2",$514.77,15.2,$0.35,"4,591.4",$563.79,61.7,"$1,001.71",16.6,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,69.0,Excellent,PRYE,"22,134.2",$514.77,21.1,$0.49,"4,591.4",$563.79,61.7,"$1,001.71",28.9,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,45.0,Excellent,PRYE,"22,134.2",$514.77,11.4,$0.27,"4,591.4",$563.79,61.7,"$1,001.71",10.2,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,61.0,Excellent,PRYE,"22,134.2",$514.77,17.7,$0.41,"4,591.4",$563.79,61.7,"$1,001.71",21.4,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,48.0,Excellent,PRYE,"22,134.2",$514.77,12.5,$0.29,"4,591.4",$563.79,61.7,"$1,001.71",11.9,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,57.0,Excellent,PRYE,"22,134.2",$514.77,16.0,$0.37,"4,591.4",$563.79,61.7,"$1,001.71",18.1,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,49.0,Excellent,PRYE,"22,134.2",$514.77,12.9,$0.30,"4,591.4",$563.79,61.7,"$1,001.71",12.5,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,53.0,Excellent,PRYE,"22,134.2",$514.77,14.4,$0.34,"4,591.4",$563.79,61.7,"$1,001.71",15.2,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,42.0,Excellent,PRYE,"22,134.2",$514.77,10.3,$0.24,"4,591.4",$563.79,61.7,"$1,001.71",8.6,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,59.0,Excellent,PRYE,"22,134.2",$514.77,16.8,$0.39,"4,591.4",$563.79,61.7,"$1,001.71",19.7,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,54.0,Excellent,PRYE,"22,134.2",$514.77,14.8,$0.35,"4,591.4",$563.79,61.7,"$1,001.71",15.9,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,75.0,Excellent,PRYE,"22,134.2",$514.77,23.8,$0.55,"4,591.4",$563.79,61.7,"$1,001.71",35.4,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,60.0,Excellent,PRYE,"22,134.2",$514.77,17.3,$0.40,"4,591.4",$563.79,61.7,"$1,001.71",20.5,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,58.0,Excellent,PRYE,"22,134.2",$514.77,16.4,$0.38,"4,591.4",$563.79,61.7,"$1,001.71",18.9,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,68.0,Excellent,PRYE,"22,134.2",$514.77,20.7,$0.48,"4,591.4",$563.79,61.7,"$1,001.71",27.9,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,63.0,Excellent,PRYE,"22,134.2",$514.77,18.5,$0.43,"4,591.4",$563.79,61.7,"$1,001.71",23.1,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,62.0,Excellent,PRYE,"22,134.2",$514.77,18.1,$0.42,"4,591.4",$563.79,61.7,"$1,001.71",22.2,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,66.0,Excellent,PRYE,"22,134.2",$514.77,19.8,$0.46,"4,591.4",$563.79,61.7,"$1,001.71",25.9,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,70.0,Excellent,PRYE,"22,134.2",$514.77,21.5,$0.50,"4,591.4",$563.79,61.7,"$1,001.71",29.9,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,45.0,Poor,PRYE,"21,181.0",$492.61,7.1,$0.16,"4,229.8",$519.39,61.7,"$1,001.71",10.2,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,4.0,Fair,PRYE,"9,405.0",$218.73,942.5,$21.92,"1,920.9",$235.87,26.7,$433.54,0.2,"13,432.3","4,615.9",$41.25,8.1,3.5,1.5,70.3,0.8,0.3,0.4,0.4
벚나무,5.0,Poor,PRYE,"9,333.4",$217.07,806.5,$18.76,"1,863.7",$228.85,27.2,$441.45,0.2,"10,054.7","3,455.3",$30.88,5.1,3.4,0.9,69.7,0.5,0.3,0.4,0.2
벚나무,35.0,Fair,PRYE,"21,682.7",$504.27,6.5,$0.15,"4,420.1",$542.76,61.7,"$1,001.71",5.5,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,33.0,Fair,PRYE,"21,682.7",$504.27,6.0,$0.14,"4,420.1",$542.76,61.7,"$1,001.71",4.8,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,37.0,Fair,PRYE,"21,682.7",$504.27,7.1,$0.16,"4,420.1",$542.76,61.7,"$1,001.71",6.3,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,35.0,Poor,PRYE,"21,181.0",$492.61,4.9,$0.11,"4,229.8",$519.39,61.7,"$1,001.71",5.5,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,4.0,Poor,PRYE,"8,852.3",$205.88,872.7,$20.30,"1,765.9",$216.83,25.8,$419.16,0.2,"9,520.3","3,271.6",$29.23,4.8,3.3,0.9,66.1,0.5,0.3,0.4,0.2
벚나무,55.0,Poor,PRYE,"21,181.0",$492.61,9.4,$0.22,"4,229.8",$519.39,61.7,"$1,001.71",16.6,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,57.0,Poor,PRYE,"21,181.0",$492.61,9.9,$0.23,"4,229.8",$519.39,61.7,"$1,001.71",18.1,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,47.0,Poor,PRYE,"21,181.0",$492.61,7.5,$0.18,"4,229.8",$519.39,61.7,"$1,001.71",11.3,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,54.0,Poor,PRYE,"21,181.0",$492.61,9.2,$0.21,"4,229.8",$519.39,61.7,"$1,001.71",15.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,38.0,Fair,PRYE,"21,682.7",$504.27,7.3,$0.17,"4,420.1",$542.76,61.7,"$1,001.71",6.7,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,44.0,Fair,PRYE,"21,682.7",$504.27,9.1,$0.21,"4,420.1",$542.76,61.7,"$1,001.71",9.6,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,41.0,Fair,PRYE,"21,682.7",$504.27,8.2,$0.19,"4,420.1",$542.76,61.7,"$1,001.71",8.1,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,43.0,Fair,PRYE,"21,682.7",$504.27,8.8,$0.20,"4,420.1",$542.76,61.7,"$1,001.71",9.1,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,18.0,Excellent,PRYE,"22,134.2",$514.77,3.1,$0.07,"4,591.4",$563.79,61.7,"$1,001.71",1.1,"38,836.2","13,345.8",$119.26,28.0,8.2,5.5,165.4,2.8,0.7,1.1,1.6
벚나무,3.0,Poor,PRYE,"8,372.9",$194.73,908.0,$21.12,"1,668.2",$204.84,24.5,$397.01,0.2,"8,910.9","3,062.2",$27.36,4.4,3.1,0.8,62.6,0.5,0.3,0.4,0.2
벚나무,80.0,Excellent,PRYE,"22,134.2",$514.77,26.1,$0.61,"4,591.4",$563.79,61.7,"$1,001.71",41.4,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,72.0,Excellent,PRYE,"22,134.2",$514.77,22.4,$0.52,"4,591.4",$563.79,61.7,"$1,001.71",32.0,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,82.0,Excellent,PRYE,"22,134.2",$514.77,27.0,$0.63,"4,591.4",$563.79,61.7,"$1,001.71",44.0,"51,591.2","17,729.0",$158.43,34.0,8.2,6.6,165.4,3.4,0.7,1.1,1.8
벚나무,44.0,Poor,PRYE,"21,181.0",$492.61,6.9,$0.16,"4,229.8",$519.39,61.7,"$1,001.71",9.6,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,78.0,Poor,PRYE,"21,181.0",$492.61,15.6,$0.36,"4,229.8",$519.39,61.7,"$1,001.71",38.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,48.0,Poor,PRYE,"21,181.0",$492.61,7.8,$0.18,"4,229.8",$519.39,61.7,"$1,001.71",11.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,43.0,Poor,PRYE,"21,181.0",$492.61,6.6,$0.15,"4,229.8",$519.39,61.7,"$1,001.71",9.1,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,90.0,Poor,PRYE,"21,181.0",$492.61,19.2,$0.45,"4,229.8",$519.39,61.7,"$1,001.71",55.2,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,65.0,Fair,PRYE,"21,682.7",$504.27,15.9,$0.37,"4,420.1",$542.76,61.7,"$1,001.71",25.0,"42,304.8","14,537.8",$129.91,27.1,8.0,5.2,162.0,2.7,0.7,1.0,1.4
벚나무,62.0,Poor,PRYE,"21,181.0",$492.61,11.2,$0.26,"4,229.8",$519.39,61.7,"$1,001.71",22.2,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,159.0,Poor,PRYE,"21,181.0",$492.61,43.4,$1.01,"4,229.8",$519.39,61.7,"$1,001.71",220.7,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,61.0,Poor,PRYE,"21,181.0",$492.61,11.0,$0.25,"4,229.8",$519.39,61.7,"$1,001.71",21.4,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,66.0,Poor,PRYE,"21,181.0",$492.61,12.3,$0.29,"4,229.8",$519.39,61.7,"$1,001.71",25.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,49.0,Poor,PRYE,"21,181.0",$492.61,8.0,$0.19,"4,229.8",$519.39,61.7,"$1,001.71",12.5,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,76.0,Poor,PRYE,"21,181.0",$492.61,15.0,$0.35,"4,229.8",$519.39,61.7,"$1,001.71",36.5,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,56.0,Poor,PRYE,"21,181.0",$492.61,9.7,$0.23,"4,229.8",$519.39,61.7,"$1,001.71",17.4,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,73.0,Poor,PRYE,"21,181.0",$492.61,14.2,$0.33,"4,229.8",$519.39,61.7,"$1,001.71",33.1,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,77.0,Poor,PRYE,"21,181.0",$492.61,15.3,$0.36,"4,229.8",$519.39,61.7,"$1,001.71",37.7,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,53.0,Poor,PRYE,"21,181.0",$492.61,9.0,$0.21,"4,229.8",$519.39,61.7,"$1,001.71",15.2,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,52.0,Poor,PRYE,"21,181.0",$492.61,8.7,$0.20,"4,229.8",$519.39,61.7,"$1,001.71",14.5,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,87.0,Poor,PRYE,"21,181.0",$492.61,18.3,$0.42,"4,229.8",$519.39,61.7,"$1,001.71",50.8,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,69.0,Poor,PRYE,"21,181.0",$492.61,13.1,$0.30,"4,229.8",$519.39,61.7,"$1,001.71",28.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,67.0,Poor,PRYE,"21,181.0",$492.61,12.5,$0.29,"4,229.8",$519.39,61.7,"$1,001.71",26.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,63.0,Poor,PRYE,"21,181.0",$492.61,11.5,$0.27,"4,229.8",$519.39,61.7,"$1,001.71",23.1,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,65.0,Poor,PRYE,"21,181.0",$492.61,12.0,$0.28,"4,229.8",$519.39,61.7,"$1,001.71",25.0,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,91.0,Poor,PRYE,"21,181.0",$492.61,19.5,$0.45,"4,229.8",$519.39,61.7,"$1,001.71",56.7,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,68.0,Poor,PRYE,"21,181.0",$492.61,12.8,$0.30,"4,229.8",$519.39,61.7,"$1,001.71",27.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,70.0,Poor,PRYE,"21,181.0",$492.61,13.4,$0.31,"4,229.8",$519.39,61.7,"$1,001.71",29.9,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,79.0,Poor,PRYE,"21,181.0",$492.61,15.9,$0.37,"4,229.8",$519.39,61.7,"$1,001.71",40.1,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,64.0,Poor,PRYE,"21,181.0",$492.61,11.7,$0.27,"4,229.8",$519.39,61.7,"$1,001.71",24.0,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,51.0,Poor,PRYE,"21,181.0",$492.61,8.5,$0.20,"4,229.8",$519.39,61.7,"$1,001.71",13.8,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,86.0,Poor,PRYE,"21,181.0",$492.61,18.0,$0.42,"4,229.8",$519.39,61.7,"$1,001.71",49.4,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,74.0,Poor,PRYE,"21,181.0",$492.61,14.5,$0.34,"4,229.8",$519.39,61.7,"$1,001.71",34.2,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,46.0,Poor,PRYE,"21,181.0",$492.61,7.3,$0.17,"4,229.8",$519.39,61.7,"$1,001.71",10.7,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,88.0,Poor,PRYE,"21,181.0",$492.61,18.6,$0.43,"4,229.8",$519.39,61.7,"$1,001.71",52.2,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,59.0,Poor,PRYE,"21,181.0",$492.61,10.4,$0.24,"4,229.8",$519.39,61.7,"$1,001.71",19.7,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,75.0,Poor,PRYE,"21,181.0",$492.61,14.7,$0.34,"4,229.8",$519.39,61.7,"$1,001.71",35.4,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
벚나무,105.0,Poor,PRYE,"21,181.0",$492.61,23.9,$0.56,"4,229.8",$519.39,61.7,"$1,001.71",80.3,"31,986.5","10,992.0",$98.22,18.7,7.8,3.5,158.3,1.9,0.6,1.0,0.9
